,Data,,Label,Test Result,Testing Success
0,3.26725636,3.832743037,+1,-1,0.87125
1,0.565486678,3.015928947,+1,1,
2,4.021238597,0.125663706,+1,1,
3,4.272566009,4.461061568,+1,1,
4,5.52920307,4.838052687,+1,1,
5,3.832743037,3.392920066,+1,1,
6,3.078760801,2.764601535,+1,-1,
7,4.272566009,4.523893421,+1,1,
8,2.576105976,4.90088454,+1,1,
9,5.654866776,5.592034923,+1,-1,
10,1.507964474,4.08407045,+1,1,
11,1.256637061,4.08407045,+1,-1,
12,0.439822972,1.570796327,+1,1,
13,1.130973355,3.26725636,+1,1,
14,0.376991118,5.215043805,+1,1,
15,1.63362818,3.392920066,+1,-1,
16,5.026548246,3.330088213,+1,1,
17,0.314159265,1.759291886,+1,1,
18,3.078760801,5.71769863,+1,-1,
19,2.199114858,1.822123739,+1,1,
20,1.570796327,3.89557489,+1,1,
21,2.638937829,3.644247478,+1,1,
22,1.382300768,3.832743037,+1,1,
23,1.822123739,4.146902303,+1,1,
24,2.890265241,4.335397862,+1,1,
25,4.775220833,5.843362336,+1,1,
26,4.90088454,4.272566009,+1,1,
27,2.010619298,4.586725274,+1,1,
28,2.576105976,3.330088213,+1,1,
29,0.628318531,1.570796327,+1,1,
30,4.272566009,4.586725274,+1,1,
31,3.078760801,2.261946711,+1,1,
32,5.403539364,3.330088213,+1,1,
33,4.209734156,2.953097094,+1,1,
34,0.376991118,1.507964474,+1,1,
35,3.204424507,5.403539364,+1,1,
36,2.010619298,2.324778564,+1,-1,
37,2.199114858,4.461061568,+1,1,
38,3.141592654,5.215043805,+1,1,
39,2.010619298,4.523893421,+1,1,
40,2.576105976,5.340707511,+1,-1,
41,0.439822972,1.759291886,+1,1,
42,3.769911184,1.382300768,+1,1,
43,1.759291886,3.330088213,+1,-1,
44,4.021238597,1.445132621,+1,1,
45,0.125663706,1.507964474,+1,1,
46,2.701769682,3.26725636,+1,1,
47,2.953097094,3.89557489,+1,1,
48,4.272566009,4.90088454,+1,-1,
49,1.696460033,2.387610417,+1,1,
50,2.638937829,2.890265241,+1,1,
51,4.398229715,0.753982237,+1,-1,
52,5.026548246,4.209734156,+1,1,
53,5.403539364,3.141592654,+1,1,
54,3.015928947,3.89557489,+1,1,
55,2.764601535,2.324778564,+1,-1,
56,0.879645943,6.094689748,+1,1,
57,3.078760801,0.628318531,+1,-1,
58,2.261946711,5.152211952,+1,1,
59,4.209734156,0.188495559,+1,1,
60,0.314159265,2.010619298,+1,-1,
61,2.136283004,4.838052687,+1,1,
62,5.215043805,1.005309649,+1,1,
