,Data,,Label,Test Result,Testing Success
0,1.822123739,6.220353454,+1,1,0.99125
1,2.324778564,0.565486678,+1,1,
2,6.094689748,0.188495559,+1,1,
3,0.439822972,5.592034923,+1,1,
4,3.015928947,2.324778564,+1,1,
5,6.157521601,0.879645943,+1,1,
6,2.890265241,0.691150384,+1,1,
7,1.822123739,5.906194189,+1,1,
8,1.005309649,5.52920307,+1,1,
9,6.031857895,3.455751919,+1,1,
10,4.71238898,2.387610417,+1,1,
11,2.890265241,1.005309649,+1,1,
12,3.832743037,2.073451151,+1,1,
13,1.005309649,2.136283004,+1,1,
14,6.157521601,4.146902303,+1,1,
15,1.822123739,6.031857895,+1,1,
16,1.63362818,1.947787445,+1,1,
17,1.570796327,5.780530483,+1,1,
18,3.330088213,5.215043805,+1,1,
19,4.021238597,2.136283004,+1,1,
20,6.031857895,4.021238597,+1,1,
21,0.691150384,1.507964474,+1,1,
22,4.90088454,2.827433388,+1,1,
23,3.015928947,4.838052687,+1,1,
24,3.141592654,5.089380099,+1,1,
25,0.376991118,1.696460033,+1,1,
26,3.141592654,2.387610417,+1,1,
27,1.130973355,5.215043805,+1,1,
28,4.90088454,2.701769682,+1,1,
29,3.392920066,4.649557127,+1,1,
30,0.188495559,5.52920307,+1,1,
31,2.324778564,3.832743037,+1,1,
32,5.71769863,1.696460033,+1,1,
33,5.277875658,0.565486678,+1,1,
34,1.256637061,2.638937829,+1,1,
35,4.398229715,6.220353454,+1,1,
36,3.330088213,4.398229715,+1,1,
37,2.638937829,0.942477796,+1,-1,
38,0.125663706,5.340707511,+1,1,
39,1.193805208,5.026548246,+1,1,
40,0.691150384,1.507964474,+1,1,
41,3.89557489,2.638937829,+1,1,
42,3.392920066,2.513274123,+1,1,
43,1.445132621,0.502654825,+1,1,
44,4.146902303,5.403539364,+1,1,
45,3.330088213,3.832743037,+1,1,
46,2.890265241,4.461061568,+1,1,
47,0.565486678,2.261946711,+1,1,
48,1.256637061,6.094689748,+1,1,
49,3.581415625,2.387610417,+1,1,
50,2.953097094,0.628318531,+1,1,
51,3.204424507,3.958406744,+1,1,
52,2.953097094,4.523893421,+1,1,
53,3.455751919,2.701769682,+1,1,
54,3.330088213,3.707079331,+1,1,
55,0.439822972,4.209734156,+1,1,
56,3.015928947,4.90088454,+1,1,
57,5.026548246,5.592034923,+1,1,
58,4.963716393,2.45044227,+1,1,
59,1.696460033,4.335397862,+1,1,
60,0.628318531,2.764601535,+1,1,
61,0.188495559,2.324778564,+1,1,
62,0.628318531,5.215043805,+1,1,
63,5.906194189,4.209734156,+1,1,
64,1.005309649,5.71769863,+1,1,
65,0.565486678,5.843362336,+1,1,
66,1.382300768,5.403539364,+1,1,
67,1.445132621,2.638937829,+1,1,
68,4.08407045,5.403539364,+1,1,
69,2.387610417,3.707079331,+1,1,
70,0.062831853,4.08407045,+1,1,
71,5.340707511,2.827433388,+1,1,
72,0.502654825,2.199114858,+1,1,
73,3.455751919,4.398229715,+1,1,
74,6.094689748,4.146902303,+1,1,
75,3.581415625,4.335397862,+1,1,
76,3.204424507,2.387610417,+1,1,
77,3.707079331,5.026548246,+1,1,
78,0,3.832743037,+1,1,
79,2.387610417,0.125663706,+1,1,
80,3.078760801,4.461061568,+1,1,
81,4.586725274,5.969026042,+1,1,
82,3.581415625,4.209734156,+1,1,
83,5.843362336,0.565486678,+1,1,
84,1.570796327,6.220353454,+1,1,
85,4.838052687,2.45044227,+1,1,
86,5.026548246,2.827433388,+1,1,
87,0.188495559,2.136283004,+1,1,
88,3.581415625,2.513274123,+1,1,
89,5.026548246,2.324778564,+1,1,
90,3.204424507,5.403539364,+1,1,
91,4.71238898,4.021238597,+1,1,
92,5.969026042,4.146902303,+1,1,
93,0.188495559,0.942477796,+1,1,
94,6.094689748,0.81681409,+1,1,
95,3.204424507,3.707079331,+1,1,
96,3.26725636,1.570796327,+1,1,
97,1.63362818,0.188495559,+1,1,
98,5.215043805,4.335397862,+1,1,
99,3.141592654,1.005309649,+1,1,
100,5.780530483,0.565486678,+1,1,
101,4.963716393,5.843362336,+1,1,
102,1.822123739,6.157521601,+1,1,
103,1.63362818,0.251327412,+1,1,
104,3.644247478,2.701769682,+1,1,
105,4.461061568,4.90088454,+1,1,
106,6.220353454,1.130973355,+1,1,
107,1.507964474,0.502654825,+1,1,
108,3.141592654,1.63362818,+1,1,
109,2.513274123,3.832743037,+1,1,
110,4.523893421,5.026548246,+1,1,
111,4.586725274,2.638937829,+1,1,
112,2.638937829,4.523893421,+1,1,
113,4.461061568,4.90088454,+1,1,
114,3.392920066,3.769911184,+1,1,
115,4.71238898,5.969026042,+1,1,
116,3.204424507,5.340707511,+1,1,
117,3.958406744,2.073451151,+1,1,
118,4.209734156,5.466371217,+1,1,
119,4.71238898,5.906194189,+1,1,
120,2.890265241,0.81681409,+1,1,
121,4.335397862,5.026548246,+1,1,
122,1.63362818,4.08407045,+1,1,
123,4.838052687,6.094689748,+1,1,
124,5.780530483,0.565486678,+1,-1,
125,5.592034923,3.518583772,+1,1,
126,0.251327412,2.324778564,+1,1,
127,1.319468915,2.136283004,+1,1,
128,3.707079331,2.073451151,+1,1,
129,2.764601535,0.879645943,+1,1,
130,6.157521601,2.010619298,+1,1,
131,6.220353454,4.963716393,+1,1,
132,2.764601535,0.691150384,+1,1,
133,3.26725636,1.822123739,+1,1,
134,4.461061568,2.576105976,+1,1,
135,4.021238597,5.906194189,+1,1,
136,1.822123739,4.523893421,+1,-1,
137,3.26725636,1.130973355,+1,1,
138,1.822123739,4.523893421,+1,-1,
139,1.319468915,2.513274123,+1,1,
140,3.078760801,4.021238597,+1,1,
141,5.906194189,1.759291886,+1,1,
142,2.073451151,0.691150384,+1,1,
143,2.890265241,4.461061568,+1,1,
144,3.26725636,5.026548246,+1,1,
145,5.089380099,2.45044227,+1,1,
146,3.392920066,2.073451151,+1,1,
147,4.71238898,2.261946711,+1,1,
148,2.890265241,0.753982237,+1,1,
149,4.586725274,6.094689748,+1,1,
150,5.52920307,4.146902303,+1,1,
151,3.078760801,4.146902303,+1,1,
152,3.015928947,0.691150384,+1,1,
153,0.125663706,4.209734156,+1,1,
154,0.565486678,2.261946711,+1,1,
155,5.152211952,0.502654825,+1,1,
156,3.204424507,0.879645943,+1,1,
157,5.026548246,5.592034923,+1,1,
158,6.220353454,1.947787445,+1,1,
159,5.089380099,0.565486678,+1,1,
160,0.188495559,1.947787445,+1,1,
161,4.90088454,6.094689748,+1,1,
162,1.256637061,5.466371217,+1,1,
163,4.649557127,2.199114858,+1,1,
164,3.204424507,2.576105976,+1,1,
165,4.335397862,2.45044227,+1,1,
166,3.707079331,2.010619298,+1,1,
167,2.261946711,3.958406744,+1,1,
168,5.277875658,0.81681409,+1,1,
169,3.707079331,4.272566009,+1,1,
170,2.136283004,0.628318531,+1,1,
171,2.513274123,4.021238597,+1,1,
172,6.220353454,4.146902303,+1,1,
173,3.644247478,2.199114858,+1,1,
174,3.644247478,2.073451151,+1,1,
175,3.204424507,2.136283004,+1,1,
176,3.518583772,4.963716393,+1,1,
177,3.015928947,4.08407045,+1,1,
178,1.696460033,0.062831853,+1,1,
179,3.392920066,4.90088454,+1,1,
180,1.445132621,2.45044227,+1,1,
181,3.832743037,2.513274123,+1,1,
182,4.90088454,6.220353454,+1,1,
183,0.314159265,0.753982237,+1,1,
184,4.963716393,2.576105976,+1,1,
185,0.942477796,2.764601535,+1,1,
186,6.157521601,0.188495559,+1,1,
187,5.152211952,5.71769863,+1,1,
188,3.330088213,4.021238597,+1,1,
189,1.696460033,0,+1,1,
190,4.586725274,2.576105976,+1,1,
191,1.507964474,5.466371217,+1,1,
192,3.581415625,2.513274123,+1,1,
193,3.644247478,5.089380099,+1,1,
194,3.581415625,4.335397862,+1,1,
195,1.445132621,2.010619298,+1,1,
196,0.062831853,1.005309649,+1,1,
197,3.518583772,4.272566009,+1,1,
198,3.26725636,3.89557489,+1,1,
199,3.26725636,4.146902303,+1,1,
200,2.261946711,3.707079331,+1,1,
201,2.576105976,4.209734156,+1,1,
202,3.141592654,1.947787445,+1,1,
203,2.890265241,4.523893421,+1,1,
204,0.125663706,4.272566009,+1,1,
205,3.078760801,2.45044227,+1,1,
206,3.141592654,1.130973355,+1,1,
207,3.455751919,2.261946711,+1,1,
208,4.398229715,2.576105976,+1,1,
209,0.565486678,5.152211952,+1,1,
210,4.71238898,3.89557489,+1,1,
211,5.906194189,4.021238597,+1,1,
212,6.157521601,4.146902303,+1,1,
213,4.649557127,6.220353454,+1,1,
214,4.209734156,5.592034923,+1,1,
215,1.193805208,6.031857895,+1,1,
216,3.392920066,2.513274123,+1,1,
217,1.63362818,6.094689748,+1,1,
218,2.513274123,4.523893421,+1,1,
219,2.576105976,4.649557127,+1,1,
220,4.08407045,2.387610417,+1,1,
221,0.125663706,5.152211952,+1,1,
222,3.26725636,2.638937829,+1,1,
223,2.701769682,4.021238597,+1,1,
224,3.707079331,2.136283004,+1,1,
225,4.523893421,4.963716393,+1,1,
226,1.068141502,5.654866776,+1,1,
227,4.71238898,4.146902303,+1,1,
228,1.507964474,4.146902303,+1,1,
229,5.969026042,1.822123739,+1,1,
230,3.078760801,3.769911184,+1,1,
231,0.753982237,2.073451151,+1,1,
232,4.146902303,5.277875658,+1,1,
233,5.026548246,5.780530483,+1,1,
234,1.759291886,5.843362336,+1,1,
235,5.654866776,4.021238597,+1,1,
236,3.707079331,2.136283004,+1,1,
237,0.439822972,1.570796327,+1,1,
238,1.507964474,6.157521601,+1,1,
239,6.157521601,4.146902303,+1,1,
240,5.152211952,5.906194189,+1,1,
241,6.220353454,4.146902303,+1,1,
242,1.068141502,2.576105976,+1,1,
243,5.466371217,0,+1,1,
244,1.193805208,5.71769863,+1,1,
245,4.021238597,2.261946711,+1,1,
246,0.314159265,4.146902303,+1,1,
247,0.502654825,1.696460033,+1,1,
248,0.879645943,2.136283004,+1,1,
249,5.906194189,3.455751919,+1,1,
250,3.141592654,0.753982237,+1,1,
251,2.890265241,5.026548246,+1,1,
252,3.392920066,2.136283004,+1,1,
253,5.52920307,0.125663706,+1,1,
254,6.157521601,4.209734156,+1,1,
255,3.204424507,2.513274123,+1,1,
256,0.188495559,2.261946711,+1,1,
257,3.644247478,2.199114858,+1,1,
258,1.005309649,5.780530483,+1,1,
259,4.71238898,2.576105976,+1,1,
260,4.586725274,2.261946711,+1,1,
261,3.204424507,5.592034923,+1,1,
262,5.654866776,1.005309649,+1,1,
263,2.199114858,0.502654825,+1,1,
264,2.387610417,3.832743037,+1,1,
265,2.701769682,4.523893421,+1,1,
266,3.204424507,1.193805208,+1,1,
267,4.209734156,2.199114858,+1,1,
268,5.52920307,0.314159265,+1,-1,
269,1.256637061,5.152211952,+1,1,
270,2.576105976,4.398229715,+1,1,
271,3.204424507,1.759291886,+1,1,
272,3.518583772,4.209734156,+1,1,
273,3.26725636,4.021238597,+1,1,
274,5.71769863,1.068141502,+1,1,
275,5.215043805,5.843362336,+1,-1,
