,Data,,Label,Test Result,Testing Success
0,3.078760801,1.884955592,+1,1,0.99625
1,1.884955592,6.094689748,+1,1,
2,3.078760801,1.256637061,+1,1,
3,5.152211952,0.376991118,+1,1,
4,1.696460033,6.157521601,+1,1,
5,2.764601535,4.838052687,+1,1,
6,4.649557127,4.71238898,+1,1,
7,4.146902303,1.759291886,+1,1,
8,1.068141502,2.010619298,+1,1,
9,2.953097094,5.089380099,+1,1,
10,4.775220833,0.628318531,+1,1,
11,1.759291886,3.958406744,+1,1,
12,0.314159265,1.884955592,+1,1,
13,1.947787445,4.021238597,+1,1,
14,5.780530483,1.759291886,+1,1,
15,1.382300768,5.780530483,+1,1,
16,1.507964474,1.507964474,+1,1,
17,3.392920066,5.026548246,+1,1,
18,4.90088454,3.518583772,+1,1,
19,4.838052687,0.314159265,+1,1,
20,3.455751919,4.398229715,+1,1,
21,4.586725274,3.707079331,+1,1,
22,3.330088213,1.822123739,+1,1,
23,5.906194189,1.696460033,+1,1,
24,5.215043805,1.256637061,+1,1,
25,3.015928947,5.152211952,+1,1,
26,3.392920066,5.026548246,+1,1,
27,1.382300768,1.822123739,+1,1,
28,5.969026042,1.759291886,+1,1,
29,0.125663706,2.827433388,+1,1,
30,5.089380099,4.335397862,+1,1,
31,0.125663706,4.08407045,+1,1,
32,4.523893421,3.832743037,+1,1,
33,4.08407045,1.696460033,+1,1,
34,3.015928947,0.691150384,+1,1,
35,6.157521601,4.90088454,+1,-1,
36,4.021238597,1.822123739,+1,1,
37,2.890265241,0.062831853,+1,1,
38,0.879645943,4.775220833,+1,1,
39,5.592034923,3.518583772,+1,1,
40,4.08407045,1.947787445,+1,1,
41,4.08407045,2.073451151,+1,1,
42,3.707079331,1.947787445,+1,1,
43,5.592034923,3.392920066,+1,1,
44,5.654866776,3.455751919,+1,1,
45,4.963716393,1.068141502,+1,1,
46,0.125663706,5.026548246,+1,1,
47,5.906194189,3.26725636,+1,1,
48,4.963716393,0.314159265,+1,1,
49,2.827433388,5.215043805,+1,1,
50,3.078760801,1.130973355,+1,1,
