,Data,,Label,Test Result,Testing Success
0,2.576105976,5.71769863,+1,1,0.99625
1,1.319468915,1.256637061,+1,1,
2,5.592034923,5.71769863,+1,1,
3,4.08407045,1.005309649,+1,1,
4,3.89557489,2.45044227,+1,1,
5,2.638937829,3.330088213,+1,1,
6,1.884955592,2.953097094,+1,1,
7,5.906194189,0.753982237,+1,1,
8,2.010619298,5.843362336,+1,1,
9,5.52920307,2.576105976,+1,1,
10,5.654866776,2.953097094,+1,1,
11,3.832743037,2.261946711,+1,1,
12,5.215043805,0.314159265,+1,1,
13,2.324778564,4.523893421,+1,1,
14,1.068141502,5.71769863,+1,1,
15,3.518583772,1.382300768,+1,1,
16,0.062831853,1.319468915,+1,1,
17,4.209734156,1.068141502,+1,1,
18,2.45044227,5.152211952,+1,1,
19,0.439822972,3.89557489,+1,1,
20,5.340707511,1.256637061,+1,1,
21,5.466371217,5.906194189,+1,1,
22,4.146902303,3.958406744,+1,1,
23,3.769911184,1.130973355,+1,1,
24,5.843362336,2.324778564,+1,1,
25,3.015928947,4.71238898,+1,1,
26,0,2.576105976,+1,1,
27,4.335397862,1.005309649,+1,1,
28,3.707079331,2.764601535,+1,1,
29,1.130973355,3.581415625,+1,1,
30,1.947787445,5.843362336,+1,1,
31,5.340707511,0.753982237,+1,1,
32,4.398229715,0.691150384,+1,1,
33,0.81681409,2.701769682,+1,1,
34,5.215043805,5.52920307,+1,1,
35,1.319468915,1.130973355,+1,1,
36,5.969026042,2.953097094,+1,1,
37,0.753982237,0.753982237,+1,1,
38,5.52920307,5.969026042,+1,1,
39,3.89557489,3.958406744,+1,1,
40,1.130973355,4.523893421,+1,1,
41,0.81681409,0.879645943,+1,1,
42,1.884955592,2.764601535,+1,1,
43,0.942477796,3.141592654,+1,1,
44,3.330088213,5.843362336,+1,1,
45,0.753982237,4.335397862,+1,1,
46,2.387610417,3.769911184,+1,1,
47,2.513274123,3.958406744,+1,1,
48,0.628318531,0.942477796,+1,1,
49,5.780530483,3.707079331,+1,1,
50,3.330088213,1.570796327,+1,1,
51,2.576105976,0.691150384,+1,1,
52,3.707079331,2.136283004,+1,1,
53,0.502654825,5.780530483,+1,1,
54,2.638937829,4.523893421,+1,1,
55,2.199114858,2.953097094,+1,1,
56,3.330088213,5.843362336,+1,1,
57,1.884955592,0.188495559,+1,1,
58,3.769911184,4.146902303,+1,1,
59,4.08407045,2.890265241,+1,1,
60,0.376991118,4.021238597,+1,1,
61,4.335397862,5.340707511,+1,1,
62,2.387610417,0.81681409,+1,1,
63,3.958406744,2.387610417,+1,1,
64,3.518583772,1.382300768,+1,1,
65,0.439822972,2.827433388,+1,1,
66,5.654866776,5.780530483,+1,1,
67,2.199114858,4.775220833,+1,1,
68,2.387610417,2.324778564,+1,1,
69,0.942477796,0.879645943,+1,1,
70,5.843362336,2.890265241,+1,1,
71,4.209734156,1.256637061,+1,1,
72,3.89557489,3.518583772,+1,1,
73,0.565486678,2.199114858,+1,1,
74,4.146902303,4.021238597,+1,1,
75,3.644247478,4.08407045,+1,1,
76,0.502654825,2.576105976,+1,1,
77,4.146902303,1.63362818,+1,1,
78,0.942477796,4.335397862,+1,1,
79,2.764601535,3.392920066,+1,1,
80,5.780530483,3.015928947,+1,1,
81,2.764601535,3.518583772,+1,1,
82,3.958406744,0.062831853,+1,1,
83,3.707079331,1.445132621,+1,1,
84,3.89557489,3.89557489,+1,1,
85,0.628318531,2.199114858,+1,1,
86,3.769911184,0.942477796,+1,1,
87,5.654866776,3.769911184,+1,1,
88,2.45044227,5.152211952,+1,1,
89,4.838052687,0.062831853,+1,1,
90,3.958406744,4.523893421,+1,1,
91,4.272566009,0.81681409,+1,1,
92,5.277875658,1.256637061,+1,1,
93,3.89557489,2.764601535,+1,1,
94,3.581415625,3.707079331,+1,1,
95,0.251327412,4.586725274,+1,1,
96,3.832743037,1.884955592,+1,1,
97,0.125663706,5.654866776,+1,1,
98,2.513274123,5.52920307,+1,1,
99,5.152211952,0.125663706,+1,1,
100,4.146902303,3.204424507,+1,1,
101,5.843362336,3.707079331,+1,1,
102,0.314159265,4.586725274,+1,1,
103,5.52920307,1.068141502,+1,1,
104,5.592034923,4.272566009,+1,1,
105,5.089380099,0.251327412,+1,1,
106,3.455751919,1.822123739,+1,1,
107,2.199114858,1.319468915,+1,1,
108,2.073451151,6.031857895,+1,1,
109,0.502654825,2.576105976,+1,1,
110,2.701769682,4.398229715,+1,1,
111,5.403539364,5.52920307,+1,1,
112,4.272566009,5.969026042,+1,1,
113,3.769911184,0.942477796,+1,1,
114,1.068141502,3.832743037,+1,1,
115,3.89557489,1.068141502,+1,1,
116,5.340707511,0.691150384,+1,1,
117,0.879645943,2.513274123,+1,1,
118,1.947787445,1.319468915,+1,1,
119,4.272566009,5.780530483,+1,1,
120,5.906194189,5.71769863,+1,1,
121,5.592034923,2.638937829,+1,1,
122,2.387610417,3.204424507,+1,1,
123,2.890265241,4.838052687,+1,1,
124,2.576105976,3.455751919,+1,1,
125,5.654866776,3.141592654,+1,1,
126,0.376991118,3.958406744,+1,1,
127,0.879645943,5.403539364,+1,1,
128,5.592034923,5.843362336,+1,1,
129,3.89557489,3.89557489,+1,1,
130,1.256637061,3.707079331,+1,1,
131,4.209734156,5.906194189,+1,1,
132,2.638937829,3.832743037,+1,1,
133,3.89557489,0.879645943,+1,1,
134,0.376991118,1.319468915,+1,1,
135,4.335397862,4.398229715,+1,1,
136,0.376991118,2.827433388,+1,1,
137,3.455751919,1.822123739,+1,1,
138,1.947787445,2.890265241,+1,1,
139,0.314159265,2.513274123,+1,1,
140,2.638937829,6.031857895,+1,1,
141,5.403539364,0.942477796,+1,1,
142,2.701769682,4.461061568,+1,1,
143,2.45044227,5.277875658,+1,1,
144,5.969026042,5.71769863,+1,1,
145,1.256637061,5.780530483,+1,1,
146,4.146902303,1.63362818,+1,1,
147,3.89557489,3.707079331,+1,1,
148,2.199114858,3.015928947,+1,1,
149,2.073451151,4.146902303,+1,1,
150,0.188495559,5.592034923,+1,1,
151,4.021238597,3.015928947,+1,1,
152,2.387610417,3.832743037,+1,1,
153,1.005309649,5.654866776,+1,1,
154,5.843362336,5.969026042,+1,1,
155,3.958406744,4.963716393,+1,1,
156,5.089380099,0.062831853,+1,1,
157,0.314159265,2.953097094,+1,1,
158,2.576105976,3.078760801,+1,1,
159,2.953097094,4.649557127,+1,1,
160,2.073451151,2.827433388,+1,1,
161,3.707079331,1.068141502,+1,1,
162,1.256637061,4.523893421,+1,1,
163,0.753982237,5.906194189,+1,1,
164,0.502654825,1.193805208,+1,1,
165,1.947787445,4.08407045,+1,1,
166,1.382300768,1.319468915,+1,1,
167,6.031857895,6.220353454,+1,1,
168,2.701769682,3.015928947,+1,1,
169,0.251327412,5.71769863,+1,1,
170,5.403539364,6.220353454,+1,1,
171,2.764601535,2.136283004,+1,1,
172,0.565486678,3.015928947,+1,1,
173,3.958406744,0.753982237,+1,1,
174,2.199114858,6.220353454,+1,1,
175,4.272566009,5.969026042,+1,1,
176,5.277875658,3.330088213,+1,1,
177,5.969026042,2.387610417,+1,1,
178,5.592034923,5.215043805,+1,1,
179,4.209734156,4.523893421,+1,1,
180,5.592034923,5.52920307,+1,1,
181,3.769911184,3.644247478,+1,1,
182,1.193805208,4.146902303,+1,1,
183,0.565486678,2.136283004,+1,1,
184,0.879645943,5.654866776,+1,1,
185,3.707079331,2.261946711,+1,1,
186,3.832743037,0.753982237,+1,1,
187,0.81681409,1.382300768,+1,1,
188,0.565486678,3.078760801,+1,1,
189,2.010619298,4.146902303,+1,1,
190,0.502654825,1.068141502,+1,1,
191,1.068141502,5.654866776,+1,1,
192,5.52920307,3.644247478,+1,1,
193,1.570796327,0.565486678,+1,1,
194,3.707079331,1.947787445,+1,1,
195,2.576105976,6.031857895,+1,1,
196,2.576105976,4.335397862,+1,1,
197,6.094689748,1.822123739,+1,1,
198,5.340707511,0.942477796,+1,1,
199,2.45044227,5.71769863,+1,1,
200,3.581415625,2.073451151,+1,1,
201,3.89557489,0.062831853,+1,1,
202,4.398229715,5.277875658,+1,1,
203,4.963716393,3.518583772,+1,1,
204,0.81681409,2.827433388,+1,1,
205,4.272566009,4.398229715,+1,1,
206,2.45044227,5.403539364,+1,1,
207,0.502654825,2.638937829,+1,1,
208,1.319468915,3.581415625,+1,1,
209,2.45044227,4.649557127,+1,1,
210,0,5.466371217,+1,1,
211,2.261946711,4.209734156,+1,1,
212,1.193805208,4.08407045,+1,1,
213,5.403539364,0.879645943,+1,1,
214,2.45044227,4.209734156,+1,1,
