,Data,,Label,Test Result,Testing Success
0,1.696460033,4.272566009,+1,1,0.98625
1,4.649557127,3.707079331,+1,1,
2,5.906194189,5.466371217,+1,1,
3,4.398229715,2.387610417,+1,1,
4,3.455751919,2.324778564,+1,1,
5,1.193805208,2.136283004,+1,1,
6,3.015928947,2.576105976,+1,1,
7,3.455751919,2.513274123,+1,1,
8,1.507964474,0.753982237,+1,1,
9,4.963716393,0.81681409,+1,-1,
10,4.963716393,0.753982237,+1,1,
11,0.565486678,5.780530483,+1,1,
12,3.078760801,5.592034923,+1,1,
13,1.319468915,3.89557489,+1,1,
14,3.015928947,5.780530483,+1,1,
15,2.576105976,4.523893421,+1,1,
16,4.021238597,2.199114858,+1,1,
17,0.753982237,0.125663706,+1,1,
18,3.015928947,1.130973355,+1,1,
19,2.827433388,2.513274123,+1,1,
20,1.445132621,2.576105976,+1,1,
21,1.382300768,2.45044227,+1,1,
22,6.094689748,0.879645943,+1,1,
23,1.947787445,3.958406744,+1,-1,
24,2.890265241,2.199114858,+1,1,
25,3.204424507,1.193805208,+1,1,
26,1.63362818,0.062831853,+1,1,
27,0.314159265,1.068141502,+1,1,
28,3.141592654,1.005309649,+1,1,
29,4.209734156,2.073451151,+1,1,
30,1.256637061,4.209734156,+1,1,
31,1.445132621,3.832743037,+1,1,
32,3.078760801,1.130973355,+1,1,
33,3.141592654,2.764601535,+1,1,
34,3.204424507,2.261946711,+1,1,
35,3.392920066,4.398229715,+1,1,
36,0.062831853,5.466371217,+1,1,
37,3.204424507,3.707079331,+1,1,
38,3.330088213,3.958406744,+1,1,
39,1.63362818,2.261946711,+1,1,
40,0.125663706,5.340707511,+1,1,
41,0.125663706,5.592034923,+1,1,
42,0.502654825,2.261946711,+1,1,
43,2.261946711,4.272566009,+1,1,
44,2.953097094,0.439822972,+1,1,
45,3.078760801,4.963716393,+1,1,
46,5.277875658,1.382300768,+1,1,
47,3.015928947,3.581415625,+1,1,
48,4.272566009,4.963716393,+1,1,
49,6.220353454,4.08407045,+1,1,
50,1.130973355,2.764601535,+1,1,
51,2.953097094,0.753982237,+1,1,
52,1.130973355,5.969026042,+1,1,
53,3.392920066,4.209734156,+1,1,
54,4.838052687,2.324778564,+1,1,
55,4.146902303,2.073451151,+1,1,
56,0.125663706,1.947787445,+1,1,
57,3.141592654,0.81681409,+1,1,
58,5.089380099,4.08407045,+1,1,
59,0.628318531,2.387610417,+1,1,
60,5.340707511,4.08407045,+1,1,
61,2.890265241,5.089380099,+1,1,
62,1.445132621,5.780530483,+1,1,
63,1.193805208,0.753982237,+1,1,
64,2.827433388,5.277875658,+1,1,
65,4.838052687,6.094689748,+1,1,
66,0.753982237,1.696460033,+1,1,
67,1.319468915,2.136283004,+1,1,
68,0.942477796,5.71769863,+1,1,
69,1.570796327,1.947787445,+1,1,
70,2.199114858,0.753982237,+1,1,
71,0.062831853,5.466371217,+1,1,
72,4.963716393,0.628318531,+1,1,
73,2.261946711,4.146902303,+1,1,
74,0,2.073451151,+1,1,
75,2.513274123,4.461061568,+1,1,
76,4.838052687,6.094689748,+1,1,
77,3.89557489,5.969026042,+1,1,
78,4.08407045,5.152211952,+1,1,
79,6.157521601,5.152211952,+1,1,
80,2.890265241,2.261946711,+1,1,
81,5.969026042,1.068141502,+1,1,
82,3.204424507,5.466371217,+1,1,
83,4.649557127,4.08407045,+1,1,
84,0.251327412,2.45044227,+1,1,
85,3.392920066,5.152211952,+1,1,
86,3.015928947,2.513274123,+1,1,
87,1.445132621,4.209734156,+1,1,
88,3.26725636,2.010619298,+1,1,
89,0.062831853,4.209734156,+1,1,
90,1.570796327,2.261946711,+1,1,
91,2.199114858,4.209734156,+1,1,
92,2.953097094,2.136283004,+1,1,
93,0.188495559,2.073451151,+1,1,
94,5.592034923,0.125663706,+1,1,
95,5.089380099,0.81681409,+1,1,
96,1.570796327,5.906194189,+1,1,
97,5.843362336,4.272566009,+1,1,
98,1.507964474,0.879645943,+1,-1,
99,5.780530483,1.759291886,+1,1,
100,1.445132621,5.906194189,+1,1,
101,6.094689748,4.021238597,+1,1,
102,3.078760801,3.89557489,+1,1,
103,3.455751919,5.215043805,+1,1,
104,2.890265241,4.90088454,+1,1,
105,3.015928947,5.089380099,+1,1,
106,3.015928947,5.089380099,+1,1,
107,3.455751919,4.71238898,+1,1,
108,3.015928947,1.696460033,+1,1,
109,1.256637061,4.021238597,+1,1,
110,2.953097094,0.942477796,+1,1,
111,5.780530483,1.63362818,+1,1,
112,1.63362818,6.094689748,+1,1,
113,2.827433388,4.461061568,+1,1,
114,5.089380099,0.879645943,+1,1,
115,3.015928947,6.031857895,+1,1,
116,5.780530483,0.376991118,+1,1,
117,1.193805208,2.136283004,+1,1,
118,3.078760801,1.130973355,+1,1,
119,0.753982237,2.261946711,+1,1,
120,2.890265241,2.324778564,+1,1,
121,1.319468915,2.324778564,+1,1,
122,4.775220833,1.507964474,+1,1,
123,5.592034923,3.958406744,+1,1,
124,5.843362336,0.314159265,+1,1,
125,1.193805208,5.52920307,+1,1,
126,1.507964474,6.157521601,+1,1,
127,5.403539364,1.382300768,+1,1,
128,3.078760801,1.256637061,+1,1,
129,2.827433388,4.021238597,+1,1,
130,0.062831853,5.340707511,+1,1,
131,4.021238597,2.073451151,+1,1,
132,5.340707511,1.319468915,+1,1,
133,0.942477796,2.764601535,+1,1,
134,3.832743037,0.125663706,+1,1,
135,1.193805208,5.843362336,+1,1,
136,4.021238597,5.215043805,+1,1,
137,3.078760801,4.71238898,+1,1,
138,4.272566009,2.073451151,+1,1,
139,0.628318531,1.759291886,+1,1,
140,1.193805208,3.958406744,+1,1,
141,2.953097094,0.691150384,+1,1,
142,0.879645943,2.764601535,+1,1,
143,1.507964474,4.523893421,+1,1,
144,0.125663706,1.193805208,+1,1,
145,4.775220833,0.502654825,+1,1,
146,3.204424507,1.63362818,+1,1,
147,3.26725636,4.021238597,+1,1,
148,4.272566009,1.947787445,+1,1,
149,4.021238597,2.136283004,+1,1,
150,2.513274123,0.376991118,+1,1,
151,4.775220833,0.565486678,+1,1,
152,6.031857895,1.947787445,+1,1,
153,2.764601535,4.586725274,+1,1,
154,4.90088454,2.199114858,+1,1,
155,1.382300768,2.513274123,+1,1,
156,2.890265241,5.843362336,+1,1,
157,2.764601535,4.146902303,+1,1,
158,5.466371217,4.08407045,+1,1,
159,4.272566009,2.199114858,+1,1,
160,2.827433388,4.398229715,+1,1,
161,2.827433388,2.513274123,+1,1,
162,4.272566009,2.073451151,+1,1,
163,3.141592654,2.199114858,+1,1,
164,2.073451151,4.021238597,+1,1,
165,4.649557127,6.031857895,+1,1,
166,6.094689748,5.152211952,+1,1,
167,1.445132621,2.136283004,+1,1,
