,Data,,Label,Test Result,Testing Success
0,2.576105976,4.775220833,+1,1,1
1,5.654866776,1.319468915,+1,1,
2,4.146902303,4.71238898,+1,1,
3,5.215043805,0,+1,1,
4,4.71238898,4.335397862,+1,1,
5,3.078760801,2.953097094,+1,1,
6,1.759291886,0.628318531,+1,1,
7,5.026548246,1.759291886,+1,1,
8,5.592034923,1.507964474,+1,1,
9,4.461061568,5.969026042,+1,1,
10,0.628318531,1.319468915,+1,1,
11,5.026548246,2.638937829,+1,1,
12,3.26725636,0.062831853,+1,1,
13,5.277875658,0.062831853,+1,1,
14,4.775220833,1.63362818,+1,1,
15,3.581415625,3.141592654,+1,1,
16,0.439822972,3.015928947,+1,1,
17,5.71769863,1.507964474,+1,1,
18,2.764601535,3.26725636,+1,1,
19,2.576105976,4.71238898,+1,1,
20,0.062831853,0.502654825,+1,1,
21,4.209734156,4.649557127,+1,1,
22,0.188495559,2.576105976,+1,1,
23,0.188495559,5.592034923,+1,1,
24,5.52920307,2.953097094,+1,1,
25,4.146902303,4.649557127,+1,1,
26,4.775220833,3.518583772,+1,1,
27,0.251327412,3.455751919,+1,1,
28,0.879645943,0.125663706,+1,1,
29,2.324778564,4.649557127,+1,1,
30,2.513274123,2.953097094,+1,1,
31,3.455751919,0.188495559,+1,1,
32,4.461061568,6.220353454,+1,1,
33,5.215043805,2.890265241,+1,1,
34,4.146902303,4.523893421,+1,1,
35,0.062831853,6.157521601,+1,1,
36,4.586725274,4.523893421,+1,1,
37,0.188495559,0.251327412,+1,1,
38,0.376991118,3.078760801,+1,1,
39,2.073451151,1.445132621,+1,1,
40,4.398229715,6.220353454,+1,1,
41,0.188495559,3.141592654,+1,1,
42,0.942477796,2.953097094,+1,1,
43,0.502654825,2.953097094,+1,1,
44,2.953097094,3.204424507,+1,1,
45,2.387610417,4.649557127,+1,1,
46,2.136283004,1.382300768,+1,1,
47,1.570796327,0.81681409,+1,1,
48,4.838052687,1.884955592,+1,1,
49,5.089380099,6.220353454,+1,1,
50,3.958406744,4.775220833,+1,1,
51,1.696460033,0.502654825,+1,1,
52,2.576105976,3.078760801,+1,1,
53,5.026548246,6.094689748,+1,1,
54,1.63362818,0.879645943,+1,1,
55,2.764601535,2.827433388,+1,1,
56,4.71238898,3.581415625,+1,1,
57,4.90088454,4.209734156,+1,1,
58,1.947787445,4.838052687,+1,1,
59,0,6.220353454,+1,1,
60,4.838052687,4.335397862,+1,1,
61,0,0.125663706,+1,1,
62,4.838052687,1.884955592,+1,1,
63,4.08407045,1.382300768,+1,1,
64,5.654866776,3.015928947,+1,1,
65,5.466371217,1.193805208,+1,1,
66,5.215043805,2.827433388,+1,1,
67,0,0.565486678,+1,1,
68,4.838052687,1.947787445,+1,1,
69,4.963716393,1.822123739,+1,1,
70,2.199114858,1.445132621,+1,1,
71,4.649557127,4.461061568,+1,1,
72,1.068141502,2.890265241,+1,1,
73,4.586725274,1.884955592,+1,1,
74,3.644247478,2.953097094,+1,1,
75,4.461061568,5.969026042,+1,1,
76,3.644247478,3.141592654,+1,1,
77,1.759291886,0.565486678,+1,1,
78,0,3.078760801,+1,1,
79,2.073451151,4.461061568,+1,1,
80,1.759291886,0.628318531,+1,1,
81,6.157521601,4.963716393,+1,1,
82,0.376991118,2.45044227,+1,1,
83,4.586725274,3.581415625,+1,1,
84,1.696460033,0.565486678,+1,1,
85,5.026548246,2.764601535,+1,1,
86,2.261946711,4.461061568,+1,1,
87,0.251327412,0.188495559,+1,1,
88,0.062831853,3.141592654,+1,1,
89,0.125663706,3.015928947,+1,1,
90,4.398229715,5.906194189,+1,1,
91,2.827433388,2.701769682,+1,1,
92,5.403539364,1.193805208,+1,1,
93,2.953097094,3.141592654,+1,1,
94,4.335397862,1.63362818,+1,1,
95,0,0.314159265,+1,1,
96,4.335397862,5.969026042,+1,1,
97,1.947787445,5.969026042,+1,1,
98,4.461061568,6.031857895,+1,1,
99,0.439822972,1.570796327,+1,1,
100,4.775220833,4.209734156,+1,1,
101,3.141592654,6.220353454,+1,1,
102,3.26725636,0.125663706,+1,1,
103,0.188495559,2.576105976,+1,1,
104,3.330088213,2.953097094,+1,1,
105,6.157521601,3.078760801,+1,1,
106,3.707079331,3.078760801,+1,1,
107,3.707079331,4.461061568,+1,1,
