,Data,,Label,Test Result,Testing Success
0,2.827433388,3.015928947,+1,1,0.9925
1,4.021238597,5.466371217,+1,1,
2,2.953097094,1.193805208,+1,1,
3,6.220353454,6.220353454,+1,1,
4,1.696460033,4.146902303,+1,1,
5,0.439822972,5.277875658,+1,1,
6,2.890265241,3.015928947,+1,1,
7,3.015928947,2.701769682,+1,1,
8,3.078760801,5.340707511,+1,1,
9,0.439822972,1.884955592,+1,1,
10,6.094689748,2.261946711,+1,1,
11,6.031857895,4.398229715,+1,1,
12,3.392920066,1.445132621,+1,1,
13,3.26725636,4.649557127,+1,1,
14,5.592034923,5.906194189,+1,1,
15,1.63362818,2.199114858,+1,1,
16,1.445132621,0.251327412,+1,1,
17,3.455751919,5.277875658,+1,1,
18,3.330088213,5.592034923,+1,1,
19,4.586725274,4.398229715,+1,1,
20,4.523893421,0.062831853,+1,1,
21,3.015928947,5.843362336,+1,1,
22,5.843362336,1.005309649,+1,1,
23,6.157521601,5.277875658,+1,1,
24,2.953097094,1.445132621,+1,1,
25,5.969026042,2.324778564,+1,1,
26,5.906194189,4.021238597,+1,1,
27,5.592034923,6.094689748,+1,1,
28,4.272566009,4.71238898,+1,1,
29,0.502654825,5.277875658,+1,1,
30,1.319468915,2.45044227,+1,1,
31,0.502654825,0,+1,1,
32,0.314159265,0,+1,1,
33,3.204424507,0.628318531,+1,1,
34,1.570796327,6.220353454,+1,1,
35,3.204424507,0.628318531,+1,1,
36,3.204424507,1.759291886,+1,1,
37,4.71238898,5.403539364,+1,1,
38,6.094689748,1.068141502,+1,1,
39,2.324778564,0.753982237,+1,1,
40,3.204424507,5.026548246,+1,1,
41,4.71238898,0.502654825,+1,1,
42,5.340707511,4.775220833,+1,1,
43,4.398229715,4.649557127,+1,1,
44,3.204424507,4.775220833,+1,1,
45,1.884955592,5.089380099,+1,1,
46,4.71238898,5.71769863,+1,1,
47,3.330088213,0.753982237,+1,1,
48,1.507964474,5.780530483,+1,1,
49,5.906194189,3.26725636,+1,1,
50,2.890265241,1.570796327,+1,1,
51,1.507964474,3.707079331,+1,1,
52,1.319468915,5.843362336,+1,1,
53,5.969026042,3.832743037,+1,1,
54,3.204424507,0.628318531,+1,1,
55,5.52920307,4.586725274,+1,1,
56,0.628318531,1.759291886,+1,1,
57,4.71238898,0.314159265,+1,1,
58,5.969026042,4.335397862,+1,1,
59,1.382300768,3.958406744,+1,1,
60,3.141592654,2.576105976,+1,1,
61,5.466371217,6.220353454,+1,1,
62,4.838052687,0.502654825,+1,1,
63,1.445132621,5.906194189,+1,1,
64,0.062831853,1.005309649,+1,1,
65,5.654866776,4.586725274,+1,1,
66,4.461061568,2.073451151,+1,1,
67,5.780530483,0.879645943,+1,1,
68,5.969026042,2.136283004,+1,1,
69,3.392920066,0.062831853,+1,1,
70,6.220353454,2.261946711,+1,1,
71,1.507964474,2.324778564,+1,1,
72,4.71238898,5.592034923,+1,1,
73,1.759291886,2.136283004,+1,1,
74,3.078760801,1.319468915,+1,1,
75,4.775220833,1.759291886,+1,1,
76,2.764601535,1.256637061,+1,1,
77,4.90088454,2.324778564,+1,1,
78,6.031857895,0.753982237,+1,1,
79,3.204424507,5.52920307,+1,1,
80,4.146902303,5.026548246,+1,-1,
81,3.078760801,3.89557489,+1,1,
82,5.592034923,4.586725274,+1,1,
83,3.015928947,2.45044227,+1,1,
84,6.094689748,1.005309649,+1,1,
85,2.764601535,2.638937829,+1,1,
