,Data,,Label,Test Result,Testing Success
0,5.152211952,3.832743037,+1,1,0.99875
1,0.879645943,0.879645943,+1,1,
2,4.71238898,2.136283004,+1,1,
3,2.890265241,4.963716393,+1,1,
4,0.439822972,3.832743037,+1,1,
5,2.576105976,4.775220833,+1,1,
6,2.764601535,4.335397862,+1,1,
7,2.387610417,2.324778564,+1,1,
8,4.021238597,0.753982237,+1,1,
9,1.884955592,5.466371217,+1,1,
10,3.015928947,5.152211952,+1,1,
11,1.130973355,4.649557127,+1,1,
12,5.71769863,2.638937829,+1,1,
13,5.71769863,2.890265241,+1,1,
14,0.125663706,2.638937829,+1,1,
15,0.062831853,1.130973355,+1,1,
16,2.764601535,5.780530483,+1,1,
17,5.906194189,2.638937829,+1,1,
18,0.942477796,0.753982237,+1,1,
19,1.193805208,0.879645943,+1,1,
20,2.199114858,5.843362336,+1,1,
21,3.644247478,0.81681409,+1,1,
22,0.314159265,4.021238597,+1,1,
23,2.953097094,4.146902303,+1,1,
24,0.125663706,5.403539364,+1,1,
25,3.769911184,4.649557127,+1,1,
26,5.277875658,0.81681409,+1,1,
27,1.445132621,0.376991118,+1,1,
28,0.502654825,2.513274123,+1,1,
29,4.649557127,5.215043805,+1,1,
30,4.71238898,1.130973355,+1,1,
31,0.942477796,1.696460033,+1,1,
32,0.439822972,1.005309649,+1,1,
33,3.330088213,3.707079331,+1,1,
34,2.261946711,2.701769682,+1,1,
35,1.696460033,0.879645943,+1,1,
36,3.015928947,5.340707511,+1,1,
37,1.193805208,5.592034923,+1,1,
38,3.078760801,2.136283004,+1,1,
39,3.26725636,2.701769682,+1,1,
40,5.403539364,3.769911184,+1,1,
41,2.576105976,0.753982237,+1,1,
42,2.827433388,6.157521601,+1,1,
43,2.890265241,5.340707511,+1,1,
44,5.215043805,2.764601535,+1,1,
45,5.654866776,2.576105976,+1,1,
46,4.838052687,3.958406744,+1,1,
47,1.130973355,3.581415625,+1,1,
48,5.843362336,5.466371217,+1,1,
49,5.52920307,1.068141502,+1,1,
50,6.220353454,5.277875658,+1,1,
51,3.958406744,4.209734156,+1,1,
52,1.068141502,1.068141502,+1,1,
53,3.958406744,0.628318531,+1,1,
54,5.340707511,1.570796327,+1,1,
55,6.220353454,5.71769863,+1,1,
56,0.062831853,1.068141502,+1,1,
57,5.843362336,2.261946711,+1,1,
58,4.586725274,2.387610417,+1,1,
59,3.769911184,2.45044227,+1,1,
60,0.691150384,2.513274123,+1,1,
61,1.570796327,5.403539364,+1,1,
62,1.193805208,0.502654825,+1,1,
63,3.769911184,2.764601535,+1,1,
64,1.319468915,3.958406744,+1,1,
65,5.843362336,3.707079331,+1,1,
66,1.445132621,4.963716393,+1,1,
67,5.654866776,0,+1,1,
68,6.094689748,6.094689748,+1,1,
69,3.769911184,2.638937829,+1,1,
70,1.63362818,5.277875658,+1,1,
71,3.707079331,5.71769863,+1,1,
72,5.277875658,5.969026042,+1,1,
73,1.068141502,4.272566009,+1,1,
74,5.152211952,6.094689748,+1,1,
75,3.455751919,4.335397862,+1,1,
76,1.193805208,0.439822972,+1,1,
77,0.251327412,3.832743037,+1,1,
78,5.152211952,2.764601535,+1,1,
79,1.445132621,0.691150384,+1,1,
80,0.125663706,2.199114858,+1,1,
81,2.890265241,5.906194189,+1,1,
82,3.707079331,4.523893421,+1,1,
83,5.277875658,3.89557489,+1,1,
84,3.89557489,4.649557127,+1,1,
85,1.570796327,1.068141502,+1,1,
86,3.832743037,5.654866776,+1,1,
87,1.445132621,1.319468915,+1,1,
88,3.26725636,4.08407045,+1,1,
89,3.392920066,4.209734156,+1,1,
90,5.843362336,1.759291886,+1,1,
91,1.696460033,5.654866776,+1,1,
92,5.906194189,6.094689748,+1,1,
93,4.649557127,1.319468915,+1,1,
94,2.701769682,5.592034923,+1,1,
95,2.827433388,4.461061568,+1,1,
96,4.461061568,3.707079331,+1,1,
97,0.628318531,5.71769863,+1,1,
98,6.094689748,1.759291886,+1,1,
99,2.953097094,4.775220833,+1,1,
100,3.769911184,4.775220833,+1,1,
101,0.502654825,1.507964474,+1,1,
102,1.696460033,1.130973355,+1,1,
103,5.026548246,2.513274123,+1,1,
104,5.026548246,5.906194189,+1,1,
105,0.439822972,0.376991118,+1,1,
106,4.71238898,5.215043805,+1,1,
107,3.455751919,2.199114858,+1,1,
108,0.125663706,0.879645943,+1,1,
109,6.220353454,1.130973355,+1,1,
110,5.969026042,2.701769682,+1,1,
111,4.272566009,1.319468915,+1,1,
112,2.638937829,5.089380099,+1,1,
113,5.403539364,0,+1,1,
114,0.879645943,0.753982237,+1,1,
115,5.466371217,2.513274123,+1,1,
116,2.387610417,5.654866776,+1,1,
117,3.644247478,3.644247478,+1,1,
118,6.220353454,6.031857895,+1,1,
119,0.439822972,0.691150384,+1,1,
120,0.188495559,2.701769682,+1,1,
121,4.146902303,0.439822972,+1,1,
122,5.780530483,3.581415625,+1,1,
123,5.969026042,2.45044227,+1,1,
124,2.387610417,0,+1,1,
125,1.319468915,4.71238898,+1,1,
126,1.005309649,0.628318531,+1,1,
127,0.753982237,4.398229715,+1,1,
128,3.707079331,0,+1,1,
129,5.277875658,5.52920307,+1,1,
130,0.565486678,5.71769863,+1,1,
131,1.005309649,1.696460033,+1,-1,
132,3.707079331,2.764601535,+1,1,
133,5.403539364,0.062831853,+1,1,
134,4.649557127,2.199114858,+1,1,
135,1.63362818,5.71769863,+1,1,
136,1.445132621,0.753982237,+1,1,
137,3.078760801,0.691150384,+1,1,
138,5.969026042,2.010619298,+1,1,
139,3.204424507,2.45044227,+1,1,
140,2.576105976,5.026548246,+1,1,
141,1.507964474,0.314159265,+1,1,
142,4.523893421,1.445132621,+1,1,
143,4.461061568,5.340707511,+1,1,
144,2.576105976,5.026548246,+1,1,
145,1.256637061,4.649557127,+1,1,
146,1.507964474,0.81681409,+1,1,
147,5.277875658,3.832743037,+1,1,
148,3.958406744,0.439822972,+1,1,
149,4.335397862,3.644247478,+1,1,
150,1.382300768,4.335397862,+1,1,
151,0.565486678,3.958406744,+1,1,
152,2.890265241,2.387610417,+1,1,
153,2.261946711,5.654866776,+1,1,
154,1.130973355,4.586725274,+1,1,
155,2.890265241,2.136283004,+1,1,
156,5.843362336,6.031857895,+1,1,
157,0.565486678,5.654866776,+1,1,
158,6.157521601,5.026548246,+1,1,
159,2.199114858,5.466371217,+1,1,
160,5.843362336,0.879645943,+1,1,
161,5.340707511,5.403539364,+1,1,
162,2.45044227,1.005309649,+1,1,
163,0.125663706,2.576105976,+1,1,
164,1.884955592,5.71769863,+1,1,
165,5.906194189,6.094689748,+1,1,
166,1.382300768,3.958406744,+1,1,
167,3.330088213,2.136283004,+1,1,
168,0.125663706,5.780530483,+1,1,
169,1.696460033,0.942477796,+1,1,
170,4.523893421,3.89557489,+1,1,
171,6.157521601,5.654866776,+1,1,
172,1.696460033,5.340707511,+1,1,
173,5.026548246,5.592034923,+1,1,
174,2.576105976,4.90088454,+1,1,
175,4.775220833,4.90088454,+1,1,
176,3.581415625,4.649557127,+1,1,
177,0.376991118,3.707079331,+1,1,
178,3.078760801,5.52920307,+1,1,
179,3.707079331,1.130973355,+1,1,
180,4.461061568,5.089380099,+1,1,
181,5.403539364,2.387610417,+1,1,
182,5.215043805,2.953097094,+1,1,
183,1.130973355,1.570796327,+1,1,
184,3.644247478,5.780530483,+1,1,
185,1.507964474,0.691150384,+1,1,
186,0.879645943,1.696460033,+1,1,
187,0.942477796,4.272566009,+1,1,
188,5.277875658,5.403539364,+1,1,
189,5.780530483,2.701769682,+1,1,
190,4.775220833,1.130973355,+1,1,
191,2.199114858,5.906194189,+1,1,
192,0.251327412,2.701769682,+1,1,
193,0.691150384,0,+1,1,
194,0.879645943,0.942477796,+1,1,
195,0.251327412,1.068141502,+1,1,
196,5.780530483,3.644247478,+1,1,
197,1.696460033,0.691150384,+1,1,
198,1.193805208,3.89557489,+1,1,
199,0.439822972,0.314159265,+1,1,
200,2.45044227,2.324778564,+1,1,
201,0.691150384,3.832743037,+1,1,
202,0.753982237,3.707079331,+1,1,
203,2.638937829,2.387610417,+1,1,
204,5.71769863,2.324778564,+1,1,
205,4.963716393,1.319468915,+1,1,
206,3.958406744,3.707079331,+1,1,
207,3.392920066,4.398229715,+1,1,
208,1.445132621,5.906194189,+1,1,
209,4.335397862,1.382300768,+1,1,
